Date,valor_propio,valor_regalo,valor_mejorado,peak,drawdown
2017-12-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2017-12-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2017-12-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2017-12-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-01-31,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-02-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-03-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-04-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-05-31,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-06-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-07-31,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-08-31,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-09-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-10-31,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-11-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2018-12-31,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-01-31,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-02-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-03-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2019-04-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
